timestamp,symbol,strategy,direction,confidence,entry_price,stop_loss,take_profit,risk_reward,market_conditions,indicators,traded,not_traded_reason,session
2026-02-09T00:18:13.693271,AUD_USD,trend_following,buy,0.87,0.70302,0.69702,0.70702,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005858906300622343, ""spread_pips"": 1.40000000000029, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 58.99568524007286, ""macd"": 0.00038416736920010575, ""macd_signal"": 0.0003311271239712363, ""bb_upper"": 0.7039725325995992, ""bb_lower"": 0.7014034674004007, ""atr"": 0.0005858906300622343, ""momentum"": 0.0006599999999999939, ""stoch_k"": 71.27657004830986, ""stoch_d"": 79.4400668213576}",False,,tokyo
2026-02-09T00:18:19.493784,EUR_USD,trend_following,buy,0.875,1.18299,1.17699,1.18699,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005604189439159715, ""spread_pips"": 0.8999999999992347, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 79.67262558850081, ""macd"": 0.0003221280311245245, ""macd_signal"": 0.00014136211225454254, ""bb_upper"": 1.183081505684036, ""bb_lower"": 1.1806624943159636, ""atr"": 0.0005604189439159715, ""momentum"": 0.0018599999999999728, ""stoch_k"": 82.28222028110606, ""stoch_d"": 83.4796379094011}",False,,tokyo
2026-02-09T00:20:04.151035,AUD_USD,trend_following,buy,0.87,0.70294,0.69694,0.70694,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005804698885407483, ""spread_pips"": 1.2999999999996348, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.25118059521164, ""macd"": 0.0003394683629673878, ""macd_signal"": 0.0003327954346944999, ""bb_upper"": 0.703947909996542, ""bb_lower"": 0.7015480900034579, ""atr"": 0.0005804698885407483, ""momentum"": 0.00031999999999998696, ""stoch_k"": 58.193236714975306, ""stoch_d"": 70.62842190016109}",False,,tokyo
2026-02-09T00:21:46.446206,AUD_USD,trend_following,buy,0.87,0.70295,0.69695,0.70695,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005804698885407483, ""spread_pips"": 1.3999999999991797, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.25118059521164, ""macd"": 0.0003394683629673878, ""macd_signal"": 0.0003327954346944999, ""bb_upper"": 0.703947909996542, ""bb_lower"": 0.7015480900034579, ""atr"": 0.0005804698885407483, ""momentum"": 0.00031999999999998696, ""stoch_k"": 58.193236714975306, ""stoch_d"": 70.62842190016109}",False,,tokyo
2026-02-09T00:21:50.057290,EUR_USD,momentum_pullback,buy,0.875,1.18254,1.17654,1.18654,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005618176015868722, ""spread_pips"": 0.9999999999998899, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 65.15557169817356, ""macd"": 0.0003248114287699444, ""macd_signal"": 0.00017805200068540502, ""bb_upper"": 1.1831763247159772, ""bb_lower"": 1.1806876752840227, ""atr"": 0.0005618176015868722, ""momentum"": 0.0012399999999999078, ""stoch_k"": 81.14508060033204, ""stoch_d"": 82.53083331866289}",False,,tokyo
2026-02-09T00:21:50.058483,EUR_USD,trend_following,buy,0.875,1.18254,1.17654,1.18654,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005618176015868722, ""spread_pips"": 0.9999999999998899, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 65.15557169817356, ""macd"": 0.0003248114287699444, ""macd_signal"": 0.00017805200068540502, ""bb_upper"": 1.1831763247159772, ""bb_lower"": 1.1806876752840227, ""atr"": 0.0005618176015868722, ""momentum"": 0.0012399999999999078, ""stoch_k"": 81.14508060033204, ""stoch_d"": 82.53083331866289}",False,,tokyo
2026-02-09T00:23:31.577289,AUD_USD,trend_following,buy,0.87,0.70304,0.69704,0.70704,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005804698885407483, ""spread_pips"": 1.40000000000029, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 53.25118059521164, ""macd"": 0.0003394683629673878, ""macd_signal"": 0.0003327954346944999, ""bb_upper"": 0.703947909996542, ""bb_lower"": 0.7015480900034579, ""atr"": 0.0005804698885407483, ""momentum"": 0.00031999999999998696, ""stoch_k"": 58.193236714975306, ""stoch_d"": 70.62842190016109}",False,,tokyo
2026-02-09T00:23:35.481776,EUR_USD,momentum_pullback,buy,0.8699999999999999,1.18272,1.17672,1.18672,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005618176015868722, ""spread_pips"": 0.8000000000008001, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 65.15557169817356, ""macd"": 0.0003248114287699444, ""macd_signal"": 0.00017805200068540502, ""bb_upper"": 1.1831763247159772, ""bb_lower"": 1.1806876752840227, ""atr"": 0.0005618176015868722, ""momentum"": 0.0012399999999999078, ""stoch_k"": 81.14508060033204, ""stoch_d"": 82.53083331866289}",False,,tokyo
2026-02-09T00:23:35.482439,EUR_USD,trend_following,buy,0.87,1.18272,1.17672,1.18672,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.0005618176015868722, ""spread_pips"": 0.8000000000008001, ""trend_strength"": 1.0, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.7, ""regime"": ""neutral""}","{""rsi"": 65.15557169817356, ""macd"": 0.0003248114287699444, ""macd_signal"": 0.00017805200068540502, ""bb_upper"": 1.1831763247159772, ""bb_lower"": 1.1806876752840227, ""atr"": 0.0005618176015868722, ""momentum"": 0.0012399999999999078, ""stoch_k"": 81.14508060033204, ""stoch_d"": 82.53083331866289}",False,,tokyo
2026-02-09T00:25:28.685404,AUD_USD,trend_following,buy,0.875,0.70324,0.69724,0.70724,0.6666666666666666,"{""session"": ""tokyo"", ""session_quality"": 0.7, ""volatility"": 0.000574722028307273, ""spread_pips"": 1.40000000000029, ""trend_strength"": 0.5, ""trend_direction"": ""bullish"", ""order_flow"": 0.0, ""multi_tf_bias"": 0.75, ""regime"": ""neutral""}","{""rsi"": 56.01836814616134, ""macd"": 0.00031493814465199943, ""macd_signal"": 0.000329224006534581, ""bb_upper"": 0.7039179468655312, ""bb_lower"": 0.7017160531344684, ""atr"": 0.000574722028307273, ""momentum"": 0.00034000000000000696, ""stoch_k"": 45.999999999999574, ""stoch_d"": 58.48993558776155}",False,,tokyo
